P-521_Time_ms,P-521_Bytes_Total,p521_mlkem1024_Time_ms,p521_mlkem1024_Bytes_Total,mlkem1024_Time_ms,mlkem1024_Bytes_Total
845.9,0,6806.15,0,1288.34,0
19.45,0,1319.37,0,12.45,0
20.55,0,1268.72,0,231.34,0
238.41,0,6404.75,0,8.54,0
1471.08,0,11477.33,0,8.61,0
1029.37,0,2108.08,0,8.94,0
1709.29,0,2067.77,0,1055.71,0
448.76,0,26.17,0,8.51,0
1067.62,0,24.6,0,8.53,0
238.72,0,24.68,0,229.55,0
2310.78,0,1461.25,0,14.42,0
1693.53,0,1269.49,0,14.58,0
3278.49,0,1041.07,0,2494.31,0
437.9,0,26.15,0,8218.15,0
4131.54,0,854.3,0,5158.48,0
