P-384_Time_ms,P-384_Bytes_Total,x448_Time_ms,x448_Bytes_Total,p384_mlkem768_Time_ms,p384_mlkem768_Bytes_Total,x448_mlkem768_Time_ms,x448_mlkem768_Bytes_Total,mlkem768_Time_ms,mlkem768_Bytes_Total
9.89,0,5.04,0,15.26,0,5.71,0,4.39,0
8.72,0,5.42,0,14.73,0,6.13,0,5.08,0
8.1,0,6.06,0,14.34,0,5.9,0,4.24,0
7.99,0,6.04,0,15.22,0,6.16,0,5.42,0
8.12,0,5.43,0,1020.4,0,6.61,0,4.6,0
8.01,0,5.43,0,15.63,0,6.0,0,4.38,0
10.54,0,4.91,0,16.52,0,5.4,0,4.67,0
8.32,0,4.95,0,1027.25,0,5.57,0,4.29,0
10.45,0,6.98,0,17.08,0,5.53,0,4.23,0
9.33,0,5.06,0,15.92,0,5.71,0,4.25,0
8.14,0,4.86,0,16.82,0,5.73,0,4.27,0
9.17,0,5.17,0,14.99,0,5.99,0,4.27,0
9.38,0,5.01,0,15.32,0,6.39,0,4.57,0
8.74,0,5.7,0,15.27,0,6.1,0,4.51,0
9.1,0,5.22,0,15.52,0,6.03,0,4.52,0
8.93,0,4.96,0,15.16,0,5.53,0,4.33,0
9.82,0,4.94,0,15.49,0,5.54,0,4.29,0
10.44,0,4.86,0,15.66,0,5.75,0,4.32,0
8.52,0,4.86,0,14.97,0,5.8,0,5.02,0
8.16,0,5.28,0,15.89,0,5.65,0,4.5,0
8.16,0,5.39,0,15.17,0,5.67,0,4.22,0
8.04,0,5.26,0,16.38,0,5.75,0,4.19,0
8.31,0,5.36,0,14.99,0,5.67,0,4.13,0
10.27,0,5.62,0,15.49,0,5.64,0,4.6,0
9.95,0,5.53,0,1061.16,0,5.96,0,4.26,0
8.82,0,5.25,0,17.13,0,5.98,0,4.29,0
8.78,0,4.82,0,234.76,0,6.12,0,4.24,0
11.92,0,5.01,0,18.27,0,6.61,0,4.31,0
8.12,0,4.96,0,15.55,0,10.12,0,4.63,0
8.24,0,4.91,0,15.99,0,5.96,0,4.88,0
8.3,0,4.93,0,1028.97,0,5.88,0,4.42,0
8.26,0,5.54,0,15.56,0,5.64,0,4.21,0
8.72,0,5.68,0,15.92,0,5.74,0,4.25,0
1060.29,0,6.1,0,235.98,0,5.75,0,4.22,0
1069.67,0,6.82,0,31.38,0,5.71,0,4.4,0
11.79,0,4.66,0,21.8,0,5.7,0,4.92,0
9.94,0,4.87,0,23.24,0,5.71,0,4.23,0
8.36,0,4.94,0,22.16,0,5.79,0,4.16,0
8.6,0,5.15,0,21.8,0,6.05,0,4.26,0
10.29,0,4.92,0,22.62,0,6.15,0,4.41,0
9.77,0,4.93,0,21.9,0,6.14,0,5.13,0
9.79,0,4.93,0,21.9,0,5.8,0,4.28,0
1077.27,0,4.94,0,19.77,0,5.72,0,4.29,0
9.9,0,4.9,0,18.85,0,7.81,0,4.25,0
8.22,0,4.51,0,19.26,0,5.74,0,4.25,0
1033.33,0,4.55,0,1077.46,0,5.75,0,4.56,0
8.79,0,4.5,0,15.5,0,5.83,0,4.7,0
8.85,0,4.56,0,16.05,0,5.59,0,4.69,0
9.15,0,4.6,0,15.3,0,5.55,0,4.28,0
8.91,0,4.88,0,14.22,0,5.54,0,4.2,0
8.83,0,4.53,0,15.28,0,5.66,0,4.32,0
1048.73,0,4.93,0,15.43,0,5.71,0,4.66,0
1074.82,0,4.8,0,14.93,0,7.08,0,4.29,0
8.93,0,4.87,0,16.19,0,7.57,0,4.11,0
8.8,0,4.79,0,16.22,0,6.23,0,4.24,0
8.99,0,4.75,0,15.91,0,5.79,0,4.33,0
9.1,0,4.74,0,14.81,0,6.84,0,4.61,0
9.87,0,5.12,0,18.42,0,5.72,0,4.76,0
9.26,0,5.21,0,15.45,0,6.24,0,4.38,0
9.46,0,5.86,0,16.14,0,6.26,0,4.25,0
